name,state,city,address,lattitude,longitude,type
"Nandi Food Plaza, Nalagam palli",Andhra pradesh,Chittoor,"NH 69 - 174 Nalagampalli Chittoor-Bangalore Highway Close to Bangarupalem, Village, Nalagam palli, Andhra Pradesh 517416",13.2035919,78.9415658,7
"River Bay Resorts, Gautami Ghat",Andhra pradesh,Rajahmundry,"Hotel River Bay Resort, 5-1-36 to 43 Gautami Ghat, Rajahmundry-533101",16.9921196,81.7735774,7
"Hotel Vivanta, Patrapada",Odisha,Bhubaneswar,"IDCO Plot No1/A,Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar -751019",20.240856,86.758382,7
"Morya Transport Terminus, MIDC Bhosari",Maharashtra,Pune,Plot no BGP 109 Village MIDC Bhosari Taluka Haveli Pune 411026,18.621396,73.8384375,7
"DN Group Corporate Office, Nayapalli",Odisha,Bhubaneswar,"VIP-15, VIP Colony, IRC Village, Nayapalli, Bhubaneswar, Odisha 751015",20.296189,85.8040445,7
"GUGNANI AUTOCARS, Mancheswar Industrial Estate",Odisha,Bhubaneswar,"PLOT NO.-S, 3/48, Block C, Sector A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",20.3066647,85.8528189,7
"GUGNANI TYRES, Nayapalli",Odisha,Bhubaneswar,"uco bank, 1294, CRP - DAV Rd, Nilakantha Nagar, Nayapalli, Bhubaneswar, Odisha 751012",20.2854839,85.8093251,7
"DN Regalia Mall, Patrapada",Odisha,Bhubaneswar,"IDCO Plot No1/A, Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar 751001",20.240903,85.758056,7
"Trupti Automotives, Mohammed Jamalpur",Odisha,Keonjhar,"Keonjhar - Ghatgaon - Panikoili Rd, Mohammed Jamalpur, Odisha 755015",20.9187324,86.2169827,7
"Trupti Automotives, Angul",Odisha,Angul,"NH 55, TELCO CHOWK, NUAHATA, Banarpal, Angul, Odisha 759128",20.8317557,85.2416603,7
"Sarawgi Motors, Saukuchi",Assam,Guwahati,"Sarusajai Stadium Garalia NH 37, Basistha, Saukuchi, near National Games Stadium, Assam 781040",26.111877,91.759799,7
"Umaid Lake Resort, Kalakho ",Rajasthan,Dausa,"Karuna Enterprises kalakho (Umaid Lake Palaceu00c2u00a0 Village post Kalakho, NH 21 District Dausa, Rajasthan-303304",26.912864,76.466964,7
"Rajshree Resort, Saladwas",Rajasthan,Jaipur,"KHASRA NO.131/1 AND 132/1, VILLAGE SALADWAS, CHANDWAJI, N.H.8 TEHSIL AMER, JAIPUR, Rajasthan - 303113",27.2377252,75.9485975,7
"Bravia Hotel, Vaishali Nagar",Rajasthan,Ajmer,"Bravia Hotel, Vaishali Nagar, near Urban Haat, Rajasthan 305004",26.487745,74.6293164,7
"Dusk View Resort, near Bisalpur Dam",Rajasthan,Beesalpur,"Dusk View Resort Near Fishing Landing Center 1 km from Bisalpur Dam Towards Toda Rai Singh, Beesalpur, Rajasthan 304804",25.936068,75.458672,7
"Hotel Shemron, Neemrana",Rajasthan,Shahjahanpur,"Hotel Shemron, NH-8 Shahjahanpur, Neemrana, Shahjahanpur, Rajasthan 301706",28.0088483,76.4639783,7
"Gokulam Park Munnar, Power House Road",Kerala,Munnar,"South Chithirapuram, Power House Road, Munnar - 685565",,,7
"Dakshin Motors, NH - 4",Karnataka,Hiriyur,"NH-4 , Pattrehalli adivala village, Hiriyur- 577598",13.9241147,76.6400077,7
"IOCL - KOORAPATI SERVICE STATION, Tirupati",Andhra pradesh,Tirupati,"TIRUPATI URBAN AND MANDAL Air bye-pass road. Tirupati, Chittoor Dist ANDHRA PRADESH",13.6207096,79.3828146,7
"IOCL - Sai Krupa Filling Station, SH 26",Andhra pradesh,Anantapur,"SH 26, Vajrakarur to Guntakal Road SURVEY No.401-AIu00e2u0080u008b, Anantapur Dist. ANDHRA PRADESH,515722",15.1462972,77.3774561,7
"IOCL - PIONEER AUTO SERVICE, Bagdogara",West Bengal,Darjeeling,BAGDOGRA PO: BAGDOGRA DT: DARJEELING; West Bengal PIN: 734422,26.7006026,88.3293524,7
"Goyal Coal Sizing, Pendridih",Chhattisgarh,Bilaspur,"Village: Sara Pendridih Seepat, Bilaspur By-Pass, Chhattisgarh 495330",22.0136612,82.0487988,7
"Mr. Lalit Jenau00e2u0080u0098s Site, Panikoili",Rajasthan,Jajpur,"Beside Prasanta Filling Station(BPCL), Plot 1632, Mouza, Baliposi, PO: Baliposi, PS: Sathipur, Panikoili District, Jajpur 755025",20.9238315,86.2494284,7
"Prince Guest House & Restaurant, Transport Nagar",Chhattisgarh,Raipur,"In front of Parking No 6 Transport Nagar, Rawa bata, Raipur, Chhattisgarh 492003",21.3194434,81.6372966,7
"Sasya Auto Cars, Bellari X Roads - NH 44",Andhra pradesh,Kurnool,"Renault Showroom, 45/142-70-5-B, NH44 Near APSP 2nd Battallion, Bellari X Roads, Kurnool, Andhra Pradesh 518003",15.8305662,78.0179892,7
"Sasya Automotives, Near EENADU Office - NH 44",Andhra pradesh,Kurnool,"Isuzu Showroom, Survey No-131-1 & 133-1A NH44 Near EENADU Office, Kurnool, Andhra Pradesh 518003",15.8498643,78.0045003,7
"HPCL - Badarpur Service Station, Gazipur",Uttar Pradesh,Delhi,"Integrated Freight Complex, Mayur Vihar Phase III, Gharoli, Delhi, Uttar Pradesh 110096",28.6197025,77.3411839,7
"Sree Gokulam Motors, Kattuppakkam",Tamil Nadu,Chennai,"no 2/232, Mount ponamalle road,Swaminatha nagar, Pushpa Nagar, Kattupakkam, Chennai - 600056",13.0417246,80.1258208,7
"Malayalam Vehicles, Aluva",Kerala,Aluva,"Building No 18/615/1, 615/2 Sy No 176/2, 176/3, Aluva West, near Pulichode Signal, Kerala 683101",10.0999671,76.3476841,7
"Malayalam Vehicles, Vytila",Kerala,Kochi,"Sharon Tower, No 52/3171, 3172, opposite Salafi Masjid, Vyttila, Ernakulam, Kerala 682019",9.9644345,76.3184956,7
"Taj Hotels Chikmagalur, KM Road",Karnataka,Chikmagalur,"KM Road - Jyothi Nagar post, Chikmagalur- 577102",13.3366283,75.8178783,7
"PNR Function Hall, Chennai-Ballary Highway",Andhra pradesh,Proddatur,"D No 7/3109 Sy No 622, Beside IOCL petrol pump, Korrapadu Road, Andhrakesari Nagar, Proddatur Municipality, Andhra Pradesh 516360 ",14.7529922,78.5550768,7
"DLF - The Crest, Sec 43",Haryana,Gurgaon,"DLF Phase 5, Sector 43, Gurugram, Haryana 122002",28.4438196,77.1117253,7
"The Gateway Hotel, Ambad",Maharashtra,Nashik,"Ambad, Nashik, Maharashtra-422010",19.9594519,73.7591054,7
"AB Infra Limited, old MIDC",Maharashtra,Latur,"Plot No- F-54, old MIDC, Latur- 413531",18.4159831,76.5356299,7
"Hansa Motors, Buttibori",Maharashtra,Nagpur,"NH 07, Plot no-X-273, Near Rajnayan Petrol Pump, Buttibori, Nagpur-441122",20.9286205,79.001812,7
IOCL - Tyagi Brothers Service Station,Uttar Pradesh,Ghaziabad,"IOCL on Ghaziabad bulandshahar Road, Stone No 26. 850 Vill Chhapraula Distt GB Nagar",28.6195483,77.4838183,7
IOCL - Vibhor S Station,Uttar Pradesh,Ghaziabad,IOCL on Ghaziabad - Hapur  Road (NH-24) At Mauza Garhmukhteshwar Near KM Stone No. 87 Dist Ghaziabad (UP),28.7712124,78.0976854,7
IOCL - AAUI Service Station ,Delhi,Delhi,IOCL at Plot No 1 I P Estate Ring Road New Delhi,28.6179662,77.2487894,7
IOCL - Agarwal  Service Station,Uttar Pradesh,Muzaffarnagar,"IOCL on Khatauli Near KM Stone NO 15.5  On NH -58 Meerut/ Delhi  Muzzaffarnagar Road, Khasra No 1745/0752, Dist Muzaffarnagar, State UP",29.4118349,77.7006719,7
"Hotel Suba International, Andheri East",Maharashtra,Mumbai,"Saharu00c2u00a0 Road, Near Cigarret Factory, Chakala, Andheri East Mumbai 400099",19.1063175,72.8603219,7
"Hotel Suba Galaxy, Andheri East",Maharashtra,Mumbai,"NS Phadake Marg, Opp Teli galli,Near Eastern expres Highway, Andheri East Mumbai 400069u00c2u00a0",19.1142415,72.8518766,7
"Hotel Suba Palace, Fort",Maharashtra,Mumbai,"Apppllo Bunder Road, Near Gate way of India, fortu00c2u00a0 Mumbai 400039",18.9241214,72.8328155,7
"Hotel Suba Grand, Dahej",Gujarat,Bharuch,"jolva village , dahej, bharuch ,State u00e2u0080u0093 24 Gujarat 392135",21.7164114,72.6562979,7
"Hotel Suba Elite, Fatehganj Main Road",Gujarat,Vadodara,"near Parsi Agiyari , Fatehganj Main Road, Vadodara u00e2u0080u0093 390 002 Gujarat 390002",22.3205834,73.1883779,7
"Click Hotel, Rane Nagar",Maharashtra,Nashik,"904, Mumbai - Agra National Hwy, opposite Orchid International, Rane Nagar, Nashik, Maharashtra 422009, India",19.9625471,73.7652956,7
"Click Hotel, Raja Park",Rajasthan,Jaipur,"Udai Marg, Raja Park, Jaipur, Rajasthan 302007",26.8923514,75.8257073,7
"Click Hotel, Cidco",Maharashtra,Aurangabad,"Phulambri - Sillod Rd, Hudco, Yadav Nagar, N 11, Cidco, Aurangabad, Maharashtra 431003",19.9116134,75.348291,7
"Click Hotel, Junagadh",Gujarat,Junagadh,"Near Railway Station,Junagadh, Gujratu00c2u00a0u00c2u00a0 362001",21.52840996,70.45845795,7
"Click Hotel, Bhuj",Gujarat,Bhuj,"opp. Bhuj railway compound,Bhuj, Gujarat 370001",23.2655334,69.6786728,7
"Devarana, Delhi-Dehradun Highway",Uttar Pradesh,Muzaffarnagar,"Devrana, Delhi Dehradun Highway NH58, Muzaffarnagar, UP 251203",29.3313177,77.721274,7
"Roshan Motors, Shahpura",Rajasthan,Shahpura,"Roshan Motors, NH-8 Neelka, district, Shahpura, Rajasthan, Pin-303119",27.4914624,76.0530077,7
"Gardenia SPA & Resort, Sec 11",Uttarakhand ,Haridwar,Plot No 1 Sector 11 SIDCUL Haridwar Uttarakhand -249403,29.9512388,78.0759131,7
"Hotel Flora, Shivalik Nagar",Uttarakhand ,Haridwar,"M3, M4  Shivalik Nagar Haridwar Uttarakhand -249403",29.9276885,78.0648679,7
"Misty Mountain Teyla, Peermade",Kerala,Kuttikkanam,"HXJC+526, Peermade, Kuttikkanam, Kerala 685531",9.5802797,76.9701859,7
"Click Collection, Sindhi Camp",Rajasthan,Jaipur,"Plot No 1, 2, opposite Polovictory Cinema, Sindhi Camp, Jaipur, Rajasthan 302001",26.9206169,75.7975173,7
"Sree Venkateswara Motors, Dasnapur",Telangana,Adilabad,"Plot No 8, Survey no - 21/4, industrial area, Dasnapur, Adilabad u00e2u0080u0093 504001",19.6560251,78.52951,7
Volltic DCS06,Karnataka,Bangalore,"GF, 11F Salarpuria GR Tech Park, Khatha No 69/3, Mahadevapura CMC Ground-8 &10 FL, Whitefield Road, Bengaluru, Karnataka 560066",12.98452275,77.74323914,13
Volltic DCS01,Karnataka,Bangalore,"infosys limited, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100",12.85190327,77.66662247,13
Volltic DCS012,Karnataka,Bangalore,"Tesco Campus Rd, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066",12.97720222,77.72974546,13
Volltic DCS015,Karnataka,Bangalore,"E-Zone Club, No, 23/24, Outer Ring Rd, Chinnapannahalli, Marathahalli, Bengaluru, Karnataka 560037",12.96365147,77.70295917,13
Volltic DCS017,Karnataka,Bangalore,"117 & 118, Divyasree Technopark Main Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.96986878,77.72521742,13
Volltic DCS02,Karnataka,Bangalore,"Prestige Tech Park, 8th Floor, Etamin Block, Marathahalli - Sarjapur Outer Ring Rd, 2, Kadubeesanahalli, Bengaluru, Karnataka 560103",12.94340928,77.69041467,13
Volltic DCS09,Karnataka,Bangalore,"Embassy Golf Links Business Park, Challaghatta, Bengaluru, Karnataka 560071",12.9472482,77.64471171,13
Volltic DCS018,Karnataka,Bellary,"Siri enterprises,Post Box No. 9, District Bellary, Toranagallu, Karnataka 583275",15.18446555,76.66276174,13
Volltic DCS03,Haryana,Gurgaon,"Baba mallah plot, near lakshya tent house, village wazirabad, sector 52, gurgaon, haryana",28.25547179,77.05044021,13
Volltic PCS01,Haryana,Gurgaon,"285, Baharampur Naya Marg, Baharampur Naya, Sector 61, Gurugram, Haryana 122011",28.40501523,77.09266673,13
Volltic DCS04,Haryana,Gurgaon,"Vatika City, Block W, sector 49, gurgaon, Haryana",28.40596414,77.04509603,13
Volltic DCS05,Haryana,Gurgaon,"Building no. 9, Candor TechSpace, IT/ITES SEZ, Tikri, Sector 48, Gurugram, Haryana 122018",28.42487691,77.03101261,13
Volltic DCS011,Haryana,Gurgaon,"Institutional Area, Sector 32, Gurugram, Haryana 122018",28.44588294,77.04060087,13
Volltic HR001,Haryana,Gurgaon,"Plot No u0096 283, Sector u0096 7, IMT Manesar, Gurugram, Haryana 122050",28.37480792,76.91054184,13
Volltic DCS016,Telangana,Hyderabad,"Waverock, Virtusa Polaris, Financial District, Nanakaramguda, Telangana 500032",17.41816383,78.34665104,13
Volltic PCS03,Maharashtra,Indore,"Paschim vidyut vitran co Ltd, GPH compound, Indore, Pologround,madhya pradesh",22.73778248,75.8612835,13
Volltic PCS04,Maharashtra,Mumbai,"Gala No14 A, KBM compound, military road, raje shivaji nagar, marol, andheri east, 400072",19.12012455,72.88724762,13
Volltic DCS08,Delhi,New Delhi,"Golden Ikon Fleet Management, Iffco chowk delhi",28.52360775,77.08321547,13
Volltic DCS014,Uttar Pradesh,Noida,"139,140 Noida special economic zone, A block, Phase 2, Noida, Uttar pradesh",28.54498268,77.39461034,13
Volltic UJ001,Madhya Pradesh,Ujjain,"8 Ghatkarpar Marg, above Mayank Traders, Madhav Nagar, Ujjain, Madhya Pradesh 456001",23.179326,75.78437678,13
BYPL Patparganj,Delhi,Delhi,"Near Swati Apartment, Mother Dairy Marg, I.P.Extension, Mandawali, New Delhi, Delhi 110092",28.6305311,77.2926978,14
DLF Gateway Charging Station,Haryana,Gurgaon,"IndusInd Metro Station, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122022",28.49807984,77.09116915,14
Shree Siddhi Vinayak Indian Oil Petrol Pump,Gujarat,Ahmedabad,"Shree Siddhi Vinayak Indian Oil Petroleum Judges Bangla, Satya Marg, Bodakdev, Ahmedabad, Gujrat",23.04430424,72.51767735,8
COCO Vejalpur Ahmedabad,Gujarat,Ahmedabad,"Next to Sachin Towers, shyamal Cross Roads, Anand nagar Cross Roads, Ahmedabad, Gujrat",23.01303861,72.52421557,8
EESL yelahanka,Karnataka,Bangalore,"Singanayakanahalli, Bangalore, State Highway 9, Yelahanka Rd, Yelahanka, Karnataka 560064",13.15280614,77.56897045,8
BESCOM HSR Layout,Karnataka,Bangalore,"HSR Layout Bengaluru, Karnataka - 560001",12.911365,77.648946,15
BESCOM BTM Layout,Karnataka,Bangalore,"BTM Layout Bengaluru, Karnataka - 560001",12.916948,77.610212,15
BESCOM Murugeshpalya,Karnataka,Bangalore,"Murugeshpalya Bengaluru, Karnataka - 560001",12.95903244,77.66355582,15
BESCOM Indiranagar,Karnataka,Bangalore," Bengaluru, Karnataka 560001",12.964421,77.644132,15
BESCOM Katriguppe,Karnataka,Bangalore,"Katriguppe, Bengaluru, Karnataka - 560001",12.926063,77.547841,15
BESCOM Byatarayanapura,Karnataka,Bangalore,"Byatarayanapura, Bengaluru, Karnataka - 560001",12.94980783,77.54076228,15
BESCOM Corporate Office,Karnataka,Bangalore,"Nunegundlapalli, Ambedkar Veedhi, Bengaluru, Karnataka 560001",12.97610693,77.58824006,15
BESCOM Mahadevpura,Karnataka,Bangalore,"Mahadevpura, Bengaluru, Karnataka - 560001",12.9947017,77.70020485,15
BESCOM Banaswadi,Karnataka,Bangalore,"Banaswadi, Bengaluru, Karnataka - 560001",13.0202335,77.64092334,15
Jai Hanuman Indian Oil Petrol Pump,Karnataka,Bangalore,"Jai Hanuman Service Station, Indian Oil Petrol Pump, No 82/1, Nagawara Main Road, Nagawara",13.04139,77.62059,8
BESCOM Mathikere,Karnataka,Bangalore,"Mathikere  Bengaluru, Karnataka - 560001",13.037895,77.55769,15
BESCOM Yalhanka,Karnataka,Bangalore," Yalhanka Bengaluru, Karnataka - 560001",13.095602,77.594068,15
Fuel Zone -Indian Oil Petrol Pump,Karnataka,Bangalore,"Fuel Zone RO, Bharti Nagar, Hunasamaranahalli, Bengalurum Karnataka - 560045",13.14069,77.617988,8
IOCL AB Enterprises,Tamil Nadu,Chennai,"Old Mahabalipuram Rd, Semmancheri, Chennai, Tamil Nadu 600119",12.87627,80.22709415,8
IOCL Ms Immanuel Agencies,Tamil Nadu,Chennai,"1, Kamarajar Salai, K P Nagar, Ramapuram, Chennai, Tamil Nadu 600089",13.03301719,80.18431324,8
IOCL Ms SRI SAI Balaji Agencies,Tamil Nadu,Chennai,"Ayyavoo Colony, Nelson Manickam Rd, Aminjikarai, Collectorate Colony, Balavinayagar Nagar, Chennai, Tamil Nadu 600029",13.07514384,80.21984698,8
EESL Chennai Metrol Alandur Station,Tamil Nadu,Chennai,"Alandur, Metro Car Parking Chennai, Tamil Nadu 600016",13.00444547,80.20161257,8
EESL Saidapet Metro,Tamil Nadu,Chennai,"C/20-C/19, NH 45, Todd Hunter Nagar, Nandanam, Chennai, Tamil Nadu 600015",13.02450612,80.22884568,8
EESL Chennai Metro Nandanam station,Tamil Nadu,Chennai,"Anna Salai, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035",13.03152957,80.2399704,8
EESL Koyambedu,Tamil Nadu,Chennai,"Koyambedu, Chennai, Tamil Nadu 600107",13.07376771,80.19493137,8
EESL Thirumangalam Metro,Tamil Nadu,Chennai,"2nd Ave, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040",13.0854925,80.20160618,8
EESL Anna Nagar East station,Tamil Nadu,Chennai,"A Block, Annanagar East, Chennai, Tamil Nadu 600102",13.08478145,80.21972007,8
EESL Chennai Egmore Metro,Tamil Nadu,Chennai,"Egmore, Chennai, Tamil Nadu 600008",13.07936745,80.26146373,8
EESL High Court station,Tamil Nadu,Chennai,"Esplanade Rd, Parrys, George Town, Chennai, Tamil Nadu 600104",13.08738029,80.2851703,8
EESL SDA Market,Delhi,Delhi,"Unnamed Road, Block C 5, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016",28.54873377,77.19657963,8
EESL R block GK1,Delhi,Delhi,"Hansraj Gupta Rd, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048",28.55155916,77.24469874,8
KSEBL Palarivattom,Kerala,Ernakulam,"Executive Enginer, Electrical Division, Ernakulam",10.01921939,76.30459452,16
Mahindra first choice ,Haryana,Gurgaon,"PLOT NO-21,SECTOR-61, near HBR CHOWK, Gurugram, Haryana 122005",28.42061615,77.10537261,16
HAREDA EESL Panchkula,Haryana,Panchkula,"Akshay Urja Bhawan, Plot No-1, Sector 17, Opp Agarwal Bhavan, Panchkula, Haryana 134109",30.76862873,76.85381552,8
Nagole Metro staff Parking,Telangana,Hyderabad,"Inner Ring Rd, Opp. Uppal RTO office, Uppal Main Road, Hyderabad",17.391095,78.558504,8
Punjagutta Next Galleria Mall Parking,Telangana,Hyderabad,"Level B1, Next Galleria Mall, Puynjagutta, Hyderabad, Telangana 5600082",17.428624,78.450418,8
Hitech City Next Galleria Mall Parking,Telangana,Hyderabad,"Level B1, Hitech City Next Galleria Mall, Puynjagutta, Hyderabad, Telangana 5600082",17.44798402,78.38432828,8
Miyapur Metro Parking,Telangana,Hyderabad,"Nadigada Tanda, Miyapur, Hyderabad, Telangana - 500049",17.49699433,78.37194716,8
ChargeNest Bank of Baroda,Jharkhand,Jamshedpur,"Bank of Baroda Parking Site, Jamshedpur",22.7941,86.1838,8
TSUISL N Town Substation,Jharkhand,Jamshedpur,"N Town Substation, Jamshedpur",22.82275277,86.18177379,8
ANERT-EESL Ernakulam Kerala,Kerala,Kochi,"Shanmugham Road, Ernakulam, Marine Drive, Kochi, Kerala 682031",9.977005426,76.27780265,8
Masstech Controls Pvt Ltd,West Bengal,Kolkata,"Indian Oil Bhavan 2, Gariahat Road, Jodhpur Park, Kolkata, West Bengal - 700068",22.50955717,88.36672101,8
EESL Shapoorji Bus Terminus Newtown,West Bengal,Kolkata,"Action Area III, Newtown, New Town, West Bengal 700135",22.56979794,88.51722683,8
EESL Tata Memorial Cancer Hospital,West Bengal,Kolkata,"14, MAR(E-W), DH Block(Newtown), Action Area I, Newtown, Kolkata, West Bengal 700160",22.57724568,88.47966408,8
EESL Axis Mall,West Bengal,Kolkata,"CF Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700156",22.57892795,88.46050484,8
EESL New Town,West Bengal,Kolkata,"Near Tank, No 3, Street Number 24, Action Area 1A, Newtown, West Bengal 700156",22.57885907,88.45300713,8
EESL Business Club New Town,West Bengal,Kolkata,"AE Block(Newtown), Newtown, New Town, West Bengal 700059",22.58558231,88.456438,8
EESL ECO Park Gate no 1 New Town,West Bengal,Kolkata,"Major Arterial Road(South-East, Biswa Bangla Sarani, AA II, Newtown, Kolkata, West Bengal 700156",22.60315379,88.46715353,8
EESL Gate no 6 Eco Park New Town,West Bengal,Kolkata,"Ghuni Rd, AA II, Deshbandhu Nagar, Newtown, New Town, West Bengal 700156",22.60762511,88.46341447,8
EESL Gate no 4 Eco Park New Town,West Bengal,Kolkata,"Jatragachhi, Deshbandhu Nagar, Rekjuani, New Town, West Bengal 700157",22.61075181,88.46672221,8
"EESL Adhoc New Central , HPCL, New town",West Bengal,Kolkata,"Akhankha ho petrol pump, Newtown, Kolkata, West Bengal 700056",22.61822126,88.46650934,8
KSEB electrical section Olayil,Kerala,Kollam,"Salem - Kochi Hwy, Olayil, High School Jun, Kollam, Kerala 691009",8.892999143,76.57939218,17
Vijay Securities ,Maharashtra,Mumbai,"35, Chandivali, Off, Saki Vihar Rd, Andheri (E, Mumbai, 400072",19.10514321,72.8869012,8
Masstech controls Pvt ltd,Maharashtra,Mumbai ,"2/7 Meghal Industrial Estate, Devidayal Road, Mulund West, Mumbai, Maharashtra 400080",19.17674569,72.94574801,8
EESL Nagpur,Maharashtra,Nagpur,"Nagpur Songaon, Maharashtra, Songaon Nagpur India - 440019",21.0870127,79.0636227,8
KSEB Nemom,Kerala,Nemom,"Karamana to Nagercoil Main Road, Nemom, Kerala 695020",8.453971667,77.00415034,17
PTC  IGI Airport,Delhi,New Delhi,"GI Airport, T3 Road, Indira Gandhi International Airport, New Delhi, Delhi - 110037",28.54851804,77.10435748,8
Atul Automobile Vasant Kunj,Delhi,New Delhi,"Vasant Kunj Mall Road, Pocket 5, Sector C, Vasant Kunj, New Delhi, Delhi 110070",28.52290663,77.15668214,8
EV Plugin Charge Vasant Square Mall,Delhi,New Delhi,"Vasant Kunj Marg, Pocket 5, Sector B, Vasant Kunj, New Delhi, Delhi 110070",28.52544024,77.15590041,8
EESL Malviya Nagar Delhi,Delhi,New Delhi,"Guru Gobind Singh Marg, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017",28.53646664,77.21145062,8
EESL PVR Priya Delhi,Delhi,New Delhi,"61, Community Center, Basant Nagar, Basant Lok, Vasant Vihar, New Delhi, Delhi 110027",28.55773691,77.1579439,8
BRPL Nehru Place,Delhi,New Delhi,"BSES Bhawan, near Kalkaji Mandir metro station, Nehru Place, New Delhi, Delhi 110019",28.5495423,77.2545699,8
EESL Aurbindo Market Place,Delhi,New Delhi,"Block C 2, Bhim Nagri, Hauz Khas, New Delhi, Delhi 110016",28.55177869,77.2033166,8
EESL Safderjung Enclave,Delhi,New Delhi,"Block B6, Humayunpur, Safdarjung Enclave, New Delhi, Delhi 110016",28.55917249,77.19648462,8
EESL N Block GK1,Delhi,New Delhi,"N Block, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048",28.55560464,77.23371054,8
NDSE Grid BRPL,Delhi,New Delhi,"South Extension, Block E, South Extension II, New Delhi, Delhi 110049",28.86883053,77.14376226,8
EESL Dilli Haat,Delhi,New Delhi,"NDMC Parking, Dilli Haat, West Kidwai Nagar, New Delhi - 110023",28.57357604,77.207152,8
EESL Sarojini Nagar Market,Delhi,New Delhi,"Lal. Sai Hanuman mandir, Sarojini Nagar Market, Sarojini Nagar, New Delhi, Delhi 110023",28.57729829,77.19690865,8
