region,category,parameter,mode,powertrain,year,unit,value
Rest of the world,Historical,EV sales share,Cars,EV,2011,percent,0.00033000000985339284
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2011,Milion barrels per day,0.0003000000142492354
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2011,"Oil displacement, million lge",17
Rest of the world,Historical,EV sales,Cars,BEV,2011,Vehicles,42
Rest of the world,Historical,EV stock,Cars,BEV,2011,Vehicles,42
Rest of the world,Historical,EV stock,Cars,BEV,2012,Vehicles,320
Rest of the world,Historical,EV sales,Cars,PHEV,2012,Vehicles,68
Rest of the world,Historical,EV sales,Cars,BEV,2012,Vehicles,280
Rest of the world,Historical,EV stock,Cars,PHEV,2012,Vehicles,68
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2012,Milion barrels per day,0.0005699999746866524
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2012,"Oil displacement, million lge",33
Rest of the world,Historical,EV sales share,Cars,EV,2012,percent,0.0027000000700354576
Rest of the world,Historical,EV stock share,Cars,EV,2012,percent,0.00031999999191612005
Rest of the world,Historical,Electricity demand,Cars,EV,2012,GWh,900
Rest of the world,Historical,Electricity demand,Cars,EV,2013,GWh,1100
Rest of the world,Historical,EV stock share,Cars,EV,2013,percent,0.0004299999854993075
Rest of the world,Historical,EV sales share,Cars,EV,2013,percent,0.0012000000569969416
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2013,Milion barrels per day,0.0008900000248104334
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2013,"Oil displacement, million lge",51
Rest of the world,Historical,EV stock,Cars,PHEV,2013,Vehicles,89
Rest of the world,Historical,EV sales,Cars,BEV,2013,Vehicles,140
Rest of the world,Historical,EV sales,Cars,PHEV,2013,Vehicles,21
Rest of the world,Historical,EV stock,Cars,BEV,2013,Vehicles,460
Rest of the world,Historical,EV stock,Cars,BEV,2014,Vehicles,570
Rest of the world,Historical,EV sales,Cars,PHEV,2014,Vehicles,400
Rest of the world,Historical,EV sales,Cars,BEV,2014,Vehicles,120
Rest of the world,Historical,EV stock,Cars,PHEV,2014,Vehicles,490
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2014,Milion barrels per day,0.0012000000569969416
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2014,"Oil displacement, million lge",72
Rest of the world,Historical,EV sales share,Cars,EV,2014,percent,0.00419999985024333
Rest of the world,Historical,EV stock share,Cars,EV,2014,percent,0.0007999999797903001
Rest of the world,Historical,Electricity demand,Cars,EV,2014,GWh,1600
Rest of the world,Historical,Electricity demand,Cars,EV,2015,GWh,1800
Rest of the world,Historical,EV stock share,Cars,EV,2015,percent,0.003800000064074993
Rest of the world,Historical,EV sales share,Cars,EV,2015,percent,0.035999998450279236
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2015,Milion barrels per day,0.0017999999690800905
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2015,"Oil displacement, million lge",100
Rest of the world,Historical,EV stock,Cars,PHEV,2015,Vehicles,1400
Rest of the world,Historical,EV sales,Cars,BEV,2015,Vehicles,3300
Rest of the world,Historical,EV sales,Cars,PHEV,2015,Vehicles,900
Rest of the world,Historical,EV stock,Cars,BEV,2015,Vehicles,3900
Rest of the world,Historical,EV stock,Cars,BEV,2016,Vehicles,4800
Rest of the world,Historical,EV sales,Cars,PHEV,2016,Vehicles,700
Rest of the world,Historical,EV sales,Cars,BEV,2016,Vehicles,890
Rest of the world,Historical,EV stock,Cars,PHEV,2016,Vehicles,2100
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2016,Milion barrels per day,0.002400000113993883
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2016,"Oil displacement, million lge",140
Rest of the world,Historical,EV sales share,Cars,EV,2016,percent,0.013000000268220901
Rest of the world,Historical,EV stock share,Cars,EV,2016,percent,0.004800000227987766
Rest of the world,Historical,Electricity demand,Cars,EV,2016,GWh,1700
Rest of the world,Historical,Electricity demand,Cars,EV,2017,GWh,1600
Rest of the world,Historical,EV stock share,Cars,EV,2017,percent,0.006200000178068876
Rest of the world,Historical,EV sales share,Cars,EV,2017,percent,0.020999999716877937
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2017,Milion barrels per day,0.0035000001080334187
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2017,"Oil displacement, million lge",200
Rest of the world,Historical,EV stock,Cars,PHEV,2017,Vehicles,2700
Rest of the world,Historical,EV sales,Cars,BEV,2017,Vehicles,1700
Rest of the world,Historical,EV sales,Cars,PHEV,2017,Vehicles,550
Rest of the world,Historical,EV stock,Cars,BEV,2017,Vehicles,6500
Rest of the world,Historical,EV stock,Cars,BEV,2018,Vehicles,8100
Rest of the world,Historical,EV sales,Cars,PHEV,2018,Vehicles,2200
Rest of the world,Historical,EV sales,Cars,BEV,2018,Vehicles,1600
Rest of the world,Historical,EV stock,Cars,PHEV,2018,Vehicles,4900
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2018,Milion barrels per day,0.005799999926239252
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2018,"Oil displacement, million lge",330
Rest of the world,Historical,EV sales share,Cars,EV,2018,percent,0.03500000014901161
Rest of the world,Historical,EV stock share,Cars,EV,2018,percent,0.00860000029206276
Rest of the world,Historical,Electricity demand,Cars,EV,2018,GWh,1500
Rest of the world,Historical,Electricity demand,Cars,EV,2019,GWh,1800
Rest of the world,Historical,EV stock share,Cars,EV,2019,percent,0.013000000268220901
Rest of the world,Historical,EV sales share,Cars,EV,2019,percent,0.06499999761581421
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2019,Milion barrels per day,0.008299999870359898
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2019,"Oil displacement, million lge",480
Rest of the world,Historical,EV stock,Cars,PHEV,2019,Vehicles,7200
Rest of the world,Historical,EV sales,Cars,BEV,2019,Vehicles,4000
Rest of the world,Historical,EV sales,Cars,PHEV,2019,Vehicles,2400
Rest of the world,Historical,EV stock,Cars,BEV,2019,Vehicles,12000
Rest of the world,Historical,EV stock,Cars,BEV,2020,Vehicles,18000
Rest of the world,Historical,EV sales,Cars,PHEV,2020,Vehicles,2800
Rest of the world,Historical,EV sales,Cars,BEV,2020,Vehicles,5700
Rest of the world,Historical,EV stock,Cars,PHEV,2020,Vehicles,10000
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.010999999940395355
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",640
Rest of the world,Historical,EV sales share,Cars,EV,2020,percent,0.08399999886751175
Rest of the world,Historical,EV stock share,Cars,EV,2020,percent,0.017999999225139618
Rest of the world,Historical,Electricity demand,Cars,EV,2020,GWh,1800
Rest of the world,Historical,Electricity demand,Cars,EV,2021,GWh,1900
Rest of the world,Historical,EV stock share,Cars,EV,2021,percent,0.029999999329447746
Rest of the world,Historical,EV sales share,Cars,EV,2021,percent,0.18000000715255737
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.017999999225139618
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",1000
Rest of the world,Historical,EV stock,Cars,PHEV,2021,Vehicles,15000
Rest of the world,Historical,EV sales,Cars,BEV,2021,Vehicles,14000
Rest of the world,Historical,EV sales,Cars,PHEV,2021,Vehicles,5400
Rest of the world,Historical,EV stock,Cars,BEV,2021,Vehicles,32000
Rest of the world,Historical,EV stock,Cars,BEV,2022,Vehicles,57000
Rest of the world,Historical,EV sales,Cars,PHEV,2022,Vehicles,5300
Rest of the world,Historical,EV sales,Cars,BEV,2022,Vehicles,25000
Rest of the world,Historical,EV stock,Cars,PHEV,2022,Vehicles,21000
Rest of the world,Historical,EV sales share,Cars,EV,2022,percent,0.2800000011920929
Rest of the world,Historical,EV stock share,Cars,EV,2022,percent,0.04699999839067459
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.032999999821186066
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",1900
Rest of the world,Historical,Electricity demand,Cars,EV,2022,GWh,4900
South Africa,Historical,EV sales share,Cars,EV,2013,percent,0.007499999832361937
South Africa,Historical,EV stock share,Cars,EV,2013,percent,0.0005799999926239252
South Africa,Historical,EV sales,Cars,BEV,2013,Vehicles,34
South Africa,Historical,EV stock,Cars,BEV,2013,Vehicles,34
South Africa,Historical,EV stock,Cars,BEV,2014,Vehicles,48
South Africa,Historical,EV sales,Cars,PHEV,2014,Vehicles,1
South Africa,Historical,EV stock,Cars,PHEV,2014,Vehicles,1
South Africa,Historical,EV sales,Cars,BEV,2014,Vehicles,14
South Africa,Historical,EV stock share,Cars,EV,2014,percent,0.0007999999797903001
South Africa,Historical,EV sales share,Cars,EV,2014,percent,0.0034000000450760126
South Africa,Historical,EV sales share,Cars,EV,2015,percent,0.057999998331069946
South Africa,Historical,EV stock share,Cars,EV,2015,percent,0.004600000102072954
South Africa,Historical,EV sales,Cars,BEV,2015,Vehicles,120
South Africa,Historical,EV stock,Cars,PHEV,2015,Vehicles,120
South Africa,Historical,EV sales,Cars,PHEV,2015,Vehicles,120
South Africa,Historical,EV stock,Cars,BEV,2015,Vehicles,160
South Africa,Historical,EV stock,Cars,BEV,2016,Vehicles,260
South Africa,Historical,EV sales,Cars,PHEV,2016,Vehicles,280
South Africa,Historical,EV stock,Cars,PHEV,2016,Vehicles,400
South Africa,Historical,EV sales,Cars,BEV,2016,Vehicles,100
South Africa,Historical,EV stock share,Cars,EV,2016,percent,0.009999999776482582
South Africa,Historical,EV sales share,Cars,EV,2016,percent,0.10000000149011612
South Africa,Historical,EV sales share,Cars,EV,2017,percent,0.05299999937415123
South Africa,Historical,EV stock share,Cars,EV,2017,percent,0.013000000268220901
South Africa,Historical,EV sales,Cars,BEV,2017,Vehicles,68
South Africa,Historical,EV stock,Cars,PHEV,2017,Vehicles,530
South Africa,Historical,EV sales,Cars,PHEV,2017,Vehicles,130
South Africa,Historical,EV stock,Cars,BEV,2017,Vehicles,330
South Africa,Historical,EV stock,Cars,BEV,2018,Vehicles,400
South Africa,Historical,EV sales,Cars,PHEV,2018,Vehicles,82
South Africa,Historical,EV stock,Cars,PHEV,2018,Vehicles,610
South Africa,Historical,EV sales,Cars,BEV,2018,Vehicles,66
South Africa,Historical,EV stock share,Cars,EV,2018,percent,0.014999999664723873
South Africa,Historical,EV sales share,Cars,EV,2018,percent,0.04100000113248825
South Africa,Historical,EV sales share,Cars,EV,2019,percent,0.06400000303983688
South Africa,Historical,EV stock share,Cars,EV,2019,percent,0.017999999225139618
South Africa,Historical,EV sales,Cars,BEV,2019,Vehicles,160
South Africa,Historical,EV stock,Cars,PHEV,2019,Vehicles,680
South Africa,Historical,EV sales,Cars,PHEV,2019,Vehicles,72
South Africa,Historical,EV stock,Cars,BEV,2019,Vehicles,560
South Africa,Historical,EV stock,Cars,BEV,2020,Vehicles,640
South Africa,Historical,EV sales,Cars,PHEV,2020,Vehicles,150
South Africa,Historical,EV stock,Cars,PHEV,2020,Vehicles,830
South Africa,Historical,EV sales,Cars,BEV,2020,Vehicles,92
South Africa,Historical,EV stock share,Cars,EV,2020,percent,0.02199999988079071
South Africa,Historical,EV sales share,Cars,EV,2020,percent,0.09799999743700027
South Africa,Historical,EV sales share,Cars,EV,2021,percent,0.08900000154972076
South Africa,Historical,EV stock share,Cars,EV,2021,percent,0.026000000536441803
South Africa,Historical,EV sales,Cars,BEV,2021,Vehicles,220
South Africa,Historical,EV stock,Cars,PHEV,2021,Vehicles,880
South Africa,Historical,EV sales,Cars,PHEV,2021,Vehicles,51
South Africa,Historical,EV stock,Cars,BEV,2021,Vehicles,860
South Africa,Historical,EV stock,Cars,BEV,2022,Vehicles,1400
South Africa,Historical,EV sales,Cars,PHEV,2022,Vehicles,120
South Africa,Historical,EV stock,Cars,PHEV,2022,Vehicles,820
South Africa,Historical,EV sales,Cars,BEV,2022,Vehicles,500
South Africa,Historical,EV stock share,Cars,EV,2022,percent,0.03200000151991844
South Africa,Historical,EV sales share,Cars,EV,2022,percent,0.17000000178813934
Spain,Historical,EV sales share,Cars,EV,2010,percent,0.007699999958276749
Spain,Historical,EV stock share,Cars,EV,2010,percent,0.00033999999868683517
Spain,Historical,EV sales,Cars,BEV,2010,Vehicles,76
Spain,Historical,EV stock,Cars,BEV,2010,Vehicles,76
Spain,Historical,EV stock,Cars,BEV,2011,Vehicles,460
Spain,Historical,EV sales,Cars,PHEV,2011,Vehicles,8
Spain,Historical,EV sales,Cars,BEV,2011,Vehicles,390
Spain,Historical,EV stock share,Cars,EV,2011,percent,0.002099999925121665
Spain,Historical,EV sales share,Cars,EV,2011,percent,0.04899999871850014
Spain,Historical,EV stock,Cars,PHEV,2011,Vehicles,8
Spain,Historical,EV stock,Cars,PHEV,2012,Vehicles,120
Spain,Historical,EV sales share,Cars,EV,2012,percent,0.07599999755620956
Spain,Historical,EV stock share,Cars,EV,2012,percent,0.0044999998062849045
Spain,Historical,EV sales,Cars,BEV,2012,Vehicles,430
Spain,Historical,EV sales,Cars,PHEV,2012,Vehicles,110
Spain,Historical,EV stock,Cars,BEV,2012,Vehicles,890
Spain,Historical,EV stock,Cars,BEV,2013,Vehicles,1700
Spain,Historical,EV sales,Cars,PHEV,2013,Vehicles,72
Spain,Historical,EV sales,Cars,BEV,2013,Vehicles,810
Spain,Historical,EV stock share,Cars,EV,2013,percent,0.00860000029206276
Spain,Historical,EV sales share,Cars,EV,2013,percent,0.11999999731779099
Spain,Historical,EV stock,Cars,PHEV,2013,Vehicles,190
Spain,Historical,EV stock,Cars,PHEV,2014,Vehicles,520
Spain,Historical,EV sales share,Cars,EV,2014,percent,0.20000000298023224
Spain,Historical,EV stock share,Cars,EV,2014,percent,0.01600000075995922
Spain,Historical,EV sales,Cars,BEV,2014,Vehicles,1400
Spain,Historical,EV sales,Cars,PHEV,2014,Vehicles,330
Spain,Historical,EV stock,Cars,BEV,2014,Vehicles,3100
Spain,Historical,EV stock,Cars,BEV,2015,Vehicles,4400
Spain,Historical,EV sales,Cars,PHEV,2015,Vehicles,780
Spain,Historical,EV sales,Cars,BEV,2015,Vehicles,1300
Spain,Historical,EV stock share,Cars,EV,2015,percent,0.026000000536441803
Spain,Historical,EV sales share,Cars,EV,2015,percent,0.20999999344348907
Spain,Historical,EV stock,Cars,PHEV,2015,Vehicles,1300
Spain,Historical,EV stock,Cars,PHEV,2016,Vehicles,2800
Spain,Historical,EV sales share,Cars,EV,2016,percent,0.3100000023841858
Spain,Historical,EV stock share,Cars,EV,2016,percent,0.03999999910593033
Spain,Historical,EV sales,Cars,BEV,2016,Vehicles,2000
Spain,Historical,EV sales,Cars,PHEV,2016,Vehicles,1500
Spain,Historical,EV stock,Cars,BEV,2016,Vehicles,6500
Spain,Historical,EV stock,Cars,BEV,2017,Vehicles,10000
Spain,Historical,EV sales,Cars,PHEV,2017,Vehicles,3500
Spain,Historical,EV sales,Cars,BEV,2017,Vehicles,3900
Spain,Historical,EV stock share,Cars,EV,2017,percent,0.07100000232458115
Spain,Historical,EV sales share,Cars,EV,2017,percent,0.6000000238418579
Spain,Historical,EV stock,Cars,PHEV,2017,Vehicles,6300
Spain,Historical,EV stock,Cars,PHEV,2018,Vehicles,12000
Spain,Historical,EV sales share,Cars,EV,2018,percent,0.8799999952316284
Spain,Historical,EV stock share,Cars,EV,2018,percent,0.11999999731779099
Spain,Historical,EV sales,Cars,BEV,2018,Vehicles,6000
Spain,Historical,EV sales,Cars,PHEV,2018,Vehicles,5600
Spain,Historical,EV stock,Cars,BEV,2018,Vehicles,16000
Spain,Historical,EV stock,Cars,BEV,2019,Vehicles,26000
Spain,Historical,EV sales,Cars,PHEV,2019,Vehicles,7400
Spain,Historical,EV sales,Cars,BEV,2019,Vehicles,10000
Spain,Historical,EV stock share,Cars,EV,2019,percent,0.1899999976158142
Spain,Historical,EV sales share,Cars,EV,2019,percent,1.399999976158142
Spain,Historical,EV stock,Cars,PHEV,2019,Vehicles,19000
Spain,Historical,EV stock,Cars,PHEV,2020,Vehicles,43000
Spain,Historical,EV sales share,Cars,EV,2020,percent,4.900000095367432
Spain,Historical,EV stock share,Cars,EV,2020,percent,0.36000001430511475
Spain,Historical,EV sales,Cars,BEV,2020,Vehicles,18000
Spain,Historical,EV sales,Cars,PHEV,2020,Vehicles,24000
Spain,Historical,EV stock,Cars,BEV,2020,Vehicles,45000
Spain,Historical,EV stock,Cars,BEV,2021,Vehicles,69000
Spain,Historical,EV sales,Cars,PHEV,2021,Vehicles,43000
Spain,Historical,EV sales,Cars,BEV,2021,Vehicles,24000
Spain,Historical,EV stock share,Cars,EV,2021,percent,0.6100000143051147
Spain,Historical,EV sales share,Cars,EV,2021,percent,7.800000190734863
Spain,Historical,EV stock,Cars,PHEV,2021,Vehicles,86000
Spain,Historical,EV stock,Cars,PHEV,2022,Vehicles,130000
Spain,Historical,EV sales share,Cars,EV,2022,percent,8.899999618530273
Spain,Historical,EV stock share,Cars,EV,2022,percent,0.9100000262260437
Spain,Historical,EV sales,Cars,BEV,2022,Vehicles,33000
Spain,Historical,EV sales,Cars,PHEV,2022,Vehicles,49000
Spain,Historical,EV stock,Cars,BEV,2022,Vehicles,96000
Sweden,Historical,EV sales share,Cars,EV,2010,percent,0.0013000000035390258
Sweden,Historical,EV sales,Cars,BEV,2010,Vehicles,4
Sweden,Historical,EV stock share,Cars,EV,2010,percent,0.00009200000204145908
Sweden,Historical,EV stock,Cars,BEV,2010,Vehicles,4
Sweden,Historical,EV stock,Cars,BEV,2011,Vehicles,180
Sweden,Historical,EV stock share,Cars,EV,2011,percent,0.004100000020116568
Sweden,Historical,EV sales,Cars,BEV,2011,Vehicles,180
Sweden,Historical,EV sales share,Cars,EV,2011,percent,0.05400000140070915
Sweden,Historical,EV sales share,Cars,EV,2012,percent,0.3100000023841858
Sweden,Historical,EV sales,Cars,BEV,2012,Vehicles,270
Sweden,Historical,EV stock share,Cars,EV,2012,percent,0.02800000086426735
Sweden,Historical,EV stock,Cars,BEV,2012,Vehicles,600
Sweden,Historical,EV sales,Cars,PHEV,2012,Vehicles,660
Sweden,Historical,EV stock,Cars,PHEV,2012,Vehicles,650
Sweden,Historical,EV stock,Cars,PHEV,2013,Vehicles,1600
Sweden,Historical,EV sales,Cars,PHEV,2013,Vehicles,1100
Sweden,Historical,EV stock,Cars,BEV,2013,Vehicles,1000
Sweden,Historical,EV stock share,Cars,EV,2013,percent,0.05900000035762787
Sweden,Historical,EV sales,Cars,BEV,2013,Vehicles,430
Sweden,Historical,EV sales share,Cars,EV,2013,percent,0.5299999713897705
Sweden,Historical,EV sales share,Cars,EV,2014,percent,1.399999976158142
Sweden,Historical,EV sales,Cars,BEV,2014,Vehicles,1200
Sweden,Historical,EV stock share,Cars,EV,2014,percent,0.15000000596046448
Sweden,Historical,EV stock,Cars,BEV,2014,Vehicles,2200
Sweden,Historical,EV sales,Cars,PHEV,2014,Vehicles,3400
Sweden,Historical,EV stock,Cars,PHEV,2014,Vehicles,4900
Sweden,Historical,EV stock,Cars,PHEV,2015,Vehicles,9800
Sweden,Historical,EV sales,Cars,PHEV,2015,Vehicles,5700
Sweden,Historical,EV stock,Cars,BEV,2015,Vehicles,4800
Sweden,Historical,EV stock share,Cars,EV,2015,percent,0.3100000023841858
Sweden,Historical,EV sales,Cars,BEV,2015,Vehicles,3000
Sweden,Historical,EV sales share,Cars,EV,2015,percent,2.4000000953674316
Sweden,Historical,EV sales share,Cars,EV,2016,percent,3.4000000953674316
Sweden,Historical,EV stock share,Cars,EV,2016,percent,0.550000011920929
Sweden,Historical,EV stock,Cars,BEV,2016,Vehicles,7500
Sweden,Historical,EV sales,Cars,PHEV,2016,Vehicles,10000
Sweden,Historical,EV stock,Cars,PHEV,2016,Vehicles,19000
Sweden,Historical,EV sales,Cars,BEV,2016,Vehicles,2900
Sweden,Historical,EV sales,Cars,BEV,2017,Vehicles,4400
Sweden,Historical,EV stock,Cars,PHEV,2017,Vehicles,32000
Sweden,Historical,EV sales,Cars,PHEV,2017,Vehicles,16000
Sweden,Historical,EV stock,Cars,BEV,2017,Vehicles,11000
Sweden,Historical,EV stock share,Cars,EV,2017,percent,0.8899999856948853
Sweden,Historical,EV sales share,Cars,EV,2017,percent,5.099999904632568
Sweden,Historical,EV sales share,Cars,EV,2018,percent,7.599999904632568
Sweden,Historical,EV stock share,Cars,EV,2018,percent,1.399999976158142
Sweden,Historical,EV stock,Cars,BEV,2018,Vehicles,17000
Sweden,Historical,EV sales,Cars,PHEV,2018,Vehicles,22000
Sweden,Historical,EV stock,Cars,PHEV,2018,Vehicles,49000
Sweden,Historical,EV sales,Cars,BEV,2018,Vehicles,7100
Sweden,Historical,EV sales,Cars,BEV,2019,Vehicles,16000
Sweden,Historical,EV stock,Cars,PHEV,2019,Vehicles,67000
Sweden,Historical,EV sales,Cars,PHEV,2019,Vehicles,25000
Sweden,Historical,EV stock,Cars,BEV,2019,Vehicles,30000
Sweden,Historical,EV stock share,Cars,EV,2019,percent,2
Sweden,Historical,EV sales share,Cars,EV,2019,percent,11
Sweden,Historical,EV sales share,Cars,EV,2020,percent,32
Sweden,Historical,EV stock share,Cars,EV,2020,percent,3.5999999046325684
Sweden,Historical,EV stock,Cars,BEV,2020,Vehicles,56000
Sweden,Historical,EV sales,Cars,PHEV,2020,Vehicles,66000
Sweden,Historical,EV stock,Cars,PHEV,2020,Vehicles,120000
Sweden,Historical,EV sales,Cars,BEV,2020,Vehicles,28000
Sweden,Historical,EV sales,Cars,BEV,2021,Vehicles,57000
Sweden,Historical,EV stock,Cars,PHEV,2021,Vehicles,190000
Sweden,Historical,EV sales,Cars,PHEV,2021,Vehicles,78000
Sweden,Historical,EV stock,Cars,BEV,2021,Vehicles,110000
Sweden,Historical,EV stock share,Cars,EV,2021,percent,6
Sweden,Historical,EV sales share,Cars,EV,2021,percent,43
Sweden,Historical,EV sales share,Cars,EV,2022,percent,54
Sweden,Historical,EV stock share,Cars,EV,2022,percent,8.800000190734863
Sweden,Historical,EV stock,Cars,BEV,2022,Vehicles,200000
Sweden,Historical,EV sales,Cars,PHEV,2022,Vehicles,67000
Sweden,Historical,EV stock,Cars,PHEV,2022,Vehicles,240000
Sweden,Historical,EV sales,Cars,BEV,2022,Vehicles,96000
Switzerland,Historical,EV sales share,Cars,EV,2011,percent,0.14000000059604645
Switzerland,Historical,EV sales,Cars,PHEV,2011,Vehicles,41
Switzerland,Historical,EV stock,Cars,PHEV,2011,Vehicles,41
Switzerland,Historical,EV stock share,Cars,EV,2011,percent,0.009999999776482582
Switzerland,Historical,EV sales,Cars,BEV,2011,Vehicles,400
Switzerland,Historical,EV stock,Cars,BEV,2011,Vehicles,400
Switzerland,Historical,EV stock,Cars,BEV,2012,Vehicles,740
Switzerland,Historical,EV sales,Cars,BEV,2012,Vehicles,340
Switzerland,Historical,EV stock share,Cars,EV,2012,percent,0.02800000086426735
Switzerland,Historical,EV stock,Cars,PHEV,2012,Vehicles,440
Switzerland,Historical,EV sales,Cars,PHEV,2012,Vehicles,400
Switzerland,Historical,EV sales share,Cars,EV,2012,percent,0.23000000417232513
Switzerland,Historical,EV sales share,Cars,EV,2013,percent,0.4300000071525574
Switzerland,Historical,EV sales,Cars,PHEV,2013,Vehicles,170
Switzerland,Historical,EV stock,Cars,PHEV,2013,Vehicles,600
Switzerland,Historical,EV stock share,Cars,EV,2013,percent,0.057999998331069946
Switzerland,Historical,EV sales,Cars,BEV,2013,Vehicles,1200
Switzerland,Historical,EV stock,Cars,BEV,2013,Vehicles,1900
Switzerland,Historical,EV stock,Cars,BEV,2014,Vehicles,4600
Switzerland,Historical,EV sales,Cars,BEV,2014,Vehicles,2700
Switzerland,Historical,EV stock share,Cars,EV,2014,percent,0.11999999731779099
Switzerland,Historical,EV stock,Cars,PHEV,2014,Vehicles,810
Switzerland,Historical,EV sales,Cars,PHEV,2014,Vehicles,200
Switzerland,Historical,EV sales share,Cars,EV,2014,percent,0.9599999785423279
Switzerland,Historical,EV sales share,Cars,EV,2015,percent,1.7000000476837158
Switzerland,Historical,EV sales,Cars,PHEV,2015,Vehicles,2400
Switzerland,Historical,EV stock share,Cars,EV,2015,percent,0.25
Switzerland,Historical,EV sales,Cars,BEV,2015,Vehicles,3300
Switzerland,Historical,EV stock,Cars,BEV,2015,Vehicles,7800
Switzerland,Historical,EV stock,Cars,PHEV,2015,Vehicles,3200
Switzerland,Historical,EV stock,Cars,PHEV,2016,Vehicles,5000
Switzerland,Historical,EV stock,Cars,BEV,2016,Vehicles,11000
Switzerland,Historical,EV sales,Cars,BEV,2016,Vehicles,3300
Switzerland,Historical,EV stock share,Cars,EV,2016,percent,0.36000001430511475
Switzerland,Historical,EV sales,Cars,PHEV,2016,Vehicles,2800
Switzerland,Historical,EV sales share,Cars,EV,2016,percent,1.899999976158142
Switzerland,Historical,EV sales share,Cars,EV,2017,percent,2.700000047683716
Switzerland,Historical,EV sales,Cars,PHEV,2017,Vehicles,3600
Switzerland,Historical,EV stock share,Cars,EV,2017,percent,0.5400000214576721
Switzerland,Historical,EV sales,Cars,BEV,2017,Vehicles,4800
Switzerland,Historical,EV stock,Cars,BEV,2017,Vehicles,16000
Switzerland,Historical,EV stock,Cars,PHEV,2017,Vehicles,9000
Switzerland,Historical,EV stock,Cars,PHEV,2018,Vehicles,14000
Switzerland,Historical,EV stock,Cars,BEV,2018,Vehicles,21000
Switzerland,Historical,EV sales,Cars,BEV,2018,Vehicles,5100
Switzerland,Historical,EV stock share,Cars,EV,2018,percent,0.7599999904632568
Switzerland,Historical,EV sales,Cars,PHEV,2018,Vehicles,4400
Switzerland,Historical,EV sales share,Cars,EV,2018,percent,3.200000047683716
Switzerland,Historical,EV sales share,Cars,EV,2019,percent,5.599999904632568
Switzerland,Historical,EV sales,Cars,PHEV,2019,Vehicles,4300
Switzerland,Historical,EV stock share,Cars,EV,2019,percent,1.100000023841858
Switzerland,Historical,EV sales,Cars,BEV,2019,Vehicles,13000
Switzerland,Historical,EV stock,Cars,BEV,2019,Vehicles,34000
Switzerland,Historical,EV stock,Cars,PHEV,2019,Vehicles,16000
Switzerland,Historical,EV stock,Cars,PHEV,2020,Vehicles,30000
Switzerland,Historical,EV stock,Cars,BEV,2020,Vehicles,54000
Switzerland,Historical,EV sales,Cars,BEV,2020,Vehicles,20000
Switzerland,Historical,EV stock share,Cars,EV,2020,percent,1.7999999523162842
Switzerland,Historical,EV sales,Cars,PHEV,2020,Vehicles,14000
Switzerland,Historical,EV sales share,Cars,EV,2020,percent,14
Switzerland,Historical,EV sales share,Cars,EV,2021,percent,23
Switzerland,Historical,EV sales,Cars,PHEV,2021,Vehicles,22000
Switzerland,Historical,EV stock share,Cars,EV,2021,percent,2.9000000953674316
Switzerland,Historical,EV sales,Cars,BEV,2021,Vehicles,32000
Switzerland,Historical,EV stock,Cars,BEV,2021,Vehicles,86000
Switzerland,Historical,EV stock,Cars,PHEV,2021,Vehicles,53000
Switzerland,Historical,EV stock,Cars,PHEV,2022,Vehicles,71000
Switzerland,Historical,EV stock,Cars,BEV,2022,Vehicles,130000
Switzerland,Historical,EV sales,Cars,BEV,2022,Vehicles,40000
Switzerland,Historical,EV stock share,Cars,EV,2022,percent,4.199999809265137
Switzerland,Historical,EV sales,Cars,PHEV,2022,Vehicles,19000
Switzerland,Historical,EV sales share,Cars,EV,2022,percent,25
Turkiye,Historical,EV sales share,Cars,EV,2012,percent,0.01600000075995922
Turkiye,Historical,EV sales,Cars,BEV,2012,Vehicles,92
Turkiye,Historical,EV stock,Cars,BEV,2013,Vehicles,230
